policy,epoch,threshold,query,rows,runs,service_ms,kernel_ms,candidate_rows,scan_fp_pc_bytes,tail_threads,active_slices,descriptor_bytes,hits,output_bytes,result_hash,cpu_complete_match,oracle_compare_ms,tracked_live_device_bytes,observed_hits,overflow,process,query_arrival_epoch
size_tiered,0,80,26,996854,1,0.028773,0.0069760000333189964,436,14824,76,1,40,0,0,1469598103934665603,1,0.00042999999999999999,42919100,0,0,1,6
size_tiered,0,80,27,996854,1,0.031210999999999999,0.0087679997086524963,364806,12403404,250,1,40,0,0,1469598103934665603,1,0.000475,42919100,0,0,1,6
size_tiered,0,80,28,996854,1,0.033702999999999997,0.011327999643981457,502579,17087686,205,1,40,0,0,1469598103934665603,1,0.00038400000000000001,42919100,0,0,1,6
size_tiered,0,80,29,996854,1,0.031206999999999999,0.008832000195980072,428425,14566450,119,1,40,0,0,1469598103934665603,1,0.00040900000000000002,42919100,0,0,1,6
size_tiered,0,80,30,996854,1,0.033713,0.0087679997086524963,222797,7575098,179,1,40,0,0,1469598103934665603,1,0.00038000000000000002,42919100,0,0,1,6
size_tiered,0,80,31,996854,1,0.029002,0.0069439997896552086,10680,363120,72,1,40,0,0,1469598103934665603,1,0.00041399999999999998,42919100,0,0,1,6
size_tiered,1,70,0,997438,2,0.037368999999999999,0.0064320000819861889,178,6052,78,1,40,1,16,9590926921243046940,1,0.00031599999999999998,42943628,1,0,1,0
size_tiered,1,70,1,997438,2,0.040282999999999999,0.0081280004233121872,193177,6568018,359,2,80,1,16,236623074773584124,1,0.00027,42943628,1,0,1,0
size_tiered,1,70,2,997438,2,0.040443,0.0081919999793171883,312860,10637240,228,2,80,1,16,16482413140649058011,1,0.00027999999999999998,42943628,1,0,1,0
size_tiered,1,70,3,997438,2,0.040135999999999998,0.0087679997086524963,419802,14273268,38,2,80,1,16,9968587167645841113,1,0.00026200000000000003,42943628,1,0,1,0
size_tiered,1,70,4,997438,2,0.042713000000000001,0.010432000271975994,493553,16780802,15,2,80,2,32,584188552658846184,1,0.00037800000000000003,42943628,2,0,1,0
size_tiered,1,70,5,997438,2,0.042536999999999998,0.010208000428974628,595531,20248054,437,2,80,1,16,5038559823257848905,1,0.00027900000000000001,42943628,1,0,1,0
size_tiered,1,70,6,997438,2,0.042020000000000002,0.01065600011497736,646083,21966822,317,2,80,2,32,15785956641883730691,1,0.00027999999999999998,42943628,2,0,1,0
size_tiered,1,70,7,997438,2,0.042832000000000002,0.010080000385642052,677057,23019938,319,2,80,7,112,16255102669321986777,1,0.00031100000000000002,42943628,7,0,1,0
size_tiered,1,70,8,997438,2,0.042131000000000002,0.010975999757647514,695503,23647102,305,2,80,1,16,15311275680455022801,1,0.00041599999999999997,42943628,1,0,1,0
size_tiered,1,70,9,997438,2,0.044477999999999997,0.010623999871313572,678631,23073454,281,2,80,1,16,15642014802567948599,1,0.00026899999999999998,42943628,1,0,1,0
size_tiered,1,70,10,997438,2,0.037073000000000002,0.01065600011497736,657576,22357584,344,2,80,1,16,11426800160656088415,1,0.000348,42943628,1,0,1,0
size_tiered,1,70,11,997438,2,0.036729999999999999,0.01027199998497963,627669,21340746,299,2,80,1,16,110689257886196643,1,0.00029100000000000003,42943628,1,0,1,0
size_tiered,1,70,12,997438,2,0.041924000000000003,0.01065600011497736,592017,20128578,367,2,80,2,32,1140235132895068918,1,0.00051800000000000001,42943628,2,0,1,0
size_tiered,1,70,13,997438,2,0.039682000000000002,0.0086399996653199196,531275,18063350,181,2,80,1,16,8144193273189773108,1,0.00041899999999999999,42943628,1,0,1,0
size_tiered,1,70,14,997438,2,0.042356999999999999,0.0099839996546506882,441428,15008552,428,2,80,3,48,6631285169820864266,1,0.00061300000000000005,42943628,3,0,1,0
size_tiered,1,70,15,997438,2,0.037388999999999999,0.0061440002173185349,249,8466,7,1,40,1,16,14114472362983462821,1,0.00042900000000000002,42943628,1,0,1,0
size_tiered,1,70,16,997438,2,0.037670000000000002,0.0064960001036524773,1527,51918,265,2,80,1,16,10573732391258072665,1,0.00055800000000000001,42943628,1,0,1,1
size_tiered,1,70,17,997438,2,0.039632000000000001,0.0081919999793171883,30648,1042032,328,2,80,7,112,6245991324253029816,1,0.000754,42943628,7,0,1,1
size_tiered,1,70,18,997438,2,0.029189,0.0069439997896552086,1527,51918,265,2,80,0,0,1469598103934665603,1,0.00048700000000000002,42943628,0,0,1,2
size_tiered,1,70,19,997438,2,0.029212999999999999,0.0067199999466538429,448,15232,64,1,40,0,0,1469598103934665603,1,0.00054299999999999997,42943628,0,0,1,2
size_tiered,1,70,20,997438,2,0.02861,0.0065600001253187656,436,14824,76,1,40,0,0,1469598103934665603,1,0.00046700000000000002,42943628,0,0,1,3
size_tiered,1,70,21,997438,2,0.043450000000000003,0.0081599997356534004,46451,1579334,397,2,80,38,608,5623687410393976781,1,0.00055800000000000001,42943628,38,0,1,3
size_tiered,1,70,22,997438,2,0.029151,0.0070400000549852848,5594,190196,294,2,80,0,0,1469598103934665603,1,0.00034099999999999999,42943628,0,0,1,4
size_tiered,1,70,23,997438,2,0.028538000000000001,0.0059199999086558819,957,32538,67,1,40,0,0,1469598103934665603,1,0.00027599999999999999,42943628,0,0,1,4
size_tiered,1,70,24,997438,2,0.028804,0.0065600001253187656,1527,51918,265,2,80,0,0,1469598103934665603,1,0.00041199999999999999,42943628,0,0,1,5
size_tiered,1,70,25,997438,2,0.029267999999999999,0.0071040000766515732,27906,948804,254,2,80,0,0,1469598103934665603,1,0.00029,42943628,0,0,1,5
size_tiered,1,70,26,997438,2,0.031341000000000001,0.0073919999413192272,436,14824,76,1,40,0,0,1469598103934665603,1,0.00033500000000000001,42943628,0,0,1,6
size_tiered,1,70,27,997438,2,0.032765000000000002,0.01027199998497963,601717,20458378,395,2,80,0,0,1469598103934665603,1,0.00031500000000000001,42943628,0,0,1,6
size_tiered,1,70,28,997438,2,0.033015000000000003,0.010463999584317207,684021,23256714,267,2,80,0,0,1469598103934665603,1,0.00040999999999999999,42943628,0,0,1,6
size_tiered,1,70,29,997438,2,0.04292,0.010528000071644783,592017,20128578,367,2,80,1,16,17681133477056478587,1,0.00030499999999999999,42943628,1,0,1,6
size_tiered,1,70,30,997438,2,0.033362000000000003,0.0098240002989768982,393393,13375362,335,2,80,0,0,1469598103934665603,1,0.000261,42943628,0,0,1,6
size_tiered,1,70,31,997438,2,0.037471999999999998,0.0061759999953210354,27906,948804,254,2,80,3,48,3546359050622177256,1,0.00038400000000000001,42943628,3,0,1,6
size_tiered,1,80,0,997438,2,0.033867000000000001,0.0068799997679889202,178,6052,78,1,40,1,16,9590926921243046940,1,0.00030800000000000001,42943628,1,0,1,0
size_tiered,1,80,1,997438,2,0.039830999999999998,0.0080639999359846115,114065,3878210,367,2,80,1,16,236623074773584124,1,0.00031399999999999999,42943628,1,0,1,0
size_tiered,1,80,2,997438,2,0.043187999999999997,0.0081919999793171883,188536,6410224,392,2,80,1,16,16482413140649058011,1,0.000292,42943628,1,0,1,0
size_tiered,1,80,3,997438,2,0.039472,0.0082879997789859772,250600,8520400,280,2,80,1,16,9968587167645841113,1,0.00024899999999999998,42943628,1,0,1,0
size_tiered,1,80,4,997438,2,0.041279999999999997,0.0091840000823140144,292278,9937452,330,2,80,2,32,584188552658846184,1,0.00028400000000000002,42943628,2,0,1,0
size_tiered,1,80,5,997438,2,0.040228,0.0091199995949864388,358346,12183764,310,2,80,1,16,5038559823257848905,1,0.00025999999999999998,42943628,1,0,1,0
size_tiered,1,80,6,997438,2,0.039620000000000002,0.0085439998656511307,420724,14304616,140,2,80,1,16,11398467088110825269,1,0.00023699999999999999,42943628,1,0,1,0
size_tiered,1,80,7,997438,2,0.042437999999999997,0.010304000228643417,456793,15530962,167,2,80,1,16,5820997903152764564,1,0.00025300000000000002,42943628,1,0,1,0
size_tiered,1,80,8,997438,2,0.042206,0.010143999941647053,478062,16254108,146,2,80,1,16,15311275680455022801,1,0.00039899999999999999,42943628,1,0,1,0
size_tiered,1,80,9,997438,2,0.039641000000000003,0.0085439998656511307,488345,16603730,103,2,80,1,16,15642014802567948599,1,0.00025399999999999999,42943628,1,0,1,0
size_tiered,1,80,10,997438,2,0.040299000000000001,0.0090880002826452255,495256,16838704,360,2,80,1,16,11426800160656088415,1,0.00031799999999999998,42943628,1,0,1,0
size_tiered,1,80,11,997438,2,0.039614000000000003,0.0085760001093149185,476301,16194234,371,2,80,1,16,110689257886196643,1,0.00025999999999999998,42943628,1,0,1,0
size_tiered,1,80,12,997438,2,0.039646000000000001,0.0086399996653199196,428676,14574984,124,2,80,1,16,4379004401049121654,1,0.00041399999999999998,42943628,1,0,1,0
size_tiered,1,80,13,997438,2,0.039959000000000001,0.0087040001526474953,371042,12615428,158,2,80,1,16,8144193273189773108,1,0.00024800000000000001,42943628,1,0,1,0
size_tiered,1,80,14,997438,2,0.040119000000000002,0.0088640004396438599,263881,8971954,55,2,80,1,16,10423256074610523629,1,0.00030299999999999999,42943628,1,0,1,0
size_tiered,1,80,15,997438,2,0.037551000000000001,0.0065919999033212662,38,1292,218,1,40,1,16,14114472362983462821,1,0.000234,42943628,1,0,1,0
size_tiered,1,80,16,997438,2,0.037317000000000003,0.0061759999953210354,817,27778,463,2,80,1,16,10573732391258072665,1,0.00051999999999999995,42943628,1,0,1,1
size_tiered,1,80,17,997438,2,0.039474000000000002,0.0082240002229809761,11664,396576,368,2,80,3,48,7630102637176434923,1,0.000261,42943628,3,0,1,1
size_tiered,1,80,18,997438,2,0.028396000000000001,0.0069760000333189964,817,27778,463,2,80,0,0,1469598103934665603,1,0.00027099999999999997,42943628,0,0,1,2
size_tiered,1,80,19,997438,2,0.028724,0.0065279998816549778,92,3128,164,1,40,0,0,1469598103934665603,1,0.00017200000000000001,42943628,0,0,1,2
size_tiered,1,80,20,997438,2,0.028958000000000001,0.0067520001903176308,436,14824,76,1,40,0,0,1469598103934665603,1,0.000408,42943628,0,0,1,3
size_tiered,1,80,21,997438,2,0.039299000000000001,0.0080639999359846115,17596,598264,324,2,80,1,16,14602346578161695386,1,0.00017799999999999999,42943628,1,0,1,3
size_tiered,1,80,22,997438,2,0.029017999999999999,0.0067520001903176308,3715,126310,125,1,40,0,0,1469598103934665603,1,0.00018200000000000001,42943628,0,0,1,4
size_tiered,1,80,23,997438,2,0.029020000000000001,0.0062400000169873238,199,6766,57,1,40,0,0,1469598103934665603,1,0.00018699999999999999,42943628,0,0,1,4
size_tiered,1,80,24,997438,2,0.028681000000000002,0.0060160001739859581,817,27778,463,2,80,0,0,1469598103934665603,1,0.00042900000000000002,42943628,0,0,1,5
size_tiered,1,80,25,997438,2,0.028731,0.0064320000819861889,10699,363766,309,2,80,0,0,1469598103934665603,1,0.00017100000000000001,42943628,0,0,1,5
size_tiered,1,80,26,997438,2,0.031112999999999998,0.0059520001523196697,436,14824,76,1,40,0,0,1469598103934665603,1,0.00014999999999999999,42943628,0,0,1,6
size_tiered,1,80,27,997438,2,0.03125,0.0087360003963112831,364978,12409252,334,2,80,0,0,1469598103934665603,1,0.00017799999999999999,42943628,0,0,1,6
size_tiered,1,80,28,997438,2,0.031026000000000001,0.0086719999089837074,502833,17096322,207,2,80,0,0,1469598103934665603,1,0.00024600000000000002,42943628,0,0,1,6
size_tiered,1,80,29,997438,2,0.028382000000000001,0.0085760001093149185,428676,14574984,124,2,80,0,0,1469598103934665603,1,0.000202,42943628,0,0,1,6
size_tiered,1,80,30,997438,2,0.029028000000000002,0.0069120000116527081,223002,7582068,230,2,80,0,0,1469598103934665603,1,0.00022100000000000001,42943628,0,0,1,6
size_tiered,1,80,31,997438,2,0.028788000000000001,0.0059839999303221703,10699,363766,309,2,80,0,0,1469598103934665603,1,0.00018799999999999999,42943628,0,0,1,6
size_tiered,2,70,0,1078191,2,0.037495000000000001,0.0059839999303221703,178,6052,78,1,40,1,16,9590926921243046940,1,0.00026400000000000002,46335254,1,0,1,0
size_tiered,2,70,1,1078191,2,0.040592999999999997,0.008320000022649765,197723,6722582,421,2,80,1,16,236623074773584124,1,0.00019000000000000001,46335254,1,0,1,0
size_tiered,2,70,2,1078191,2,0.039757000000000001,0.0084159998223185539,326051,11085734,349,2,80,1,16,16482413140649058011,1,0.000175,46335254,1,0,1,0
size_tiered,2,70,3,1078191,2,0.039486,0.0083839995786547661,445600,15150400,96,2,80,1,16,9968587167645841113,1,0.00018599999999999999,46335254,1,0,1,0
size_tiered,2,70,4,1078191,2,0.045289000000000003,0.01027199998497963,529327,17997118,81,2,80,2,32,584188552658846184,1,0.00019799999999999999,46335254,2,0,1,0
size_tiered,2,70,5,1078191,2,0.042755000000000001,0.010432000271975994,645259,21938806,373,2,80,1,16,5038559823257848905,1,0.00017899999999999999,46335254,1,0,1,0
size_tiered,2,70,6,1078191,2,0.040051000000000003,0.010591999627649784,703143,23906862,345,2,80,2,32,15785956641883730691,1,0.000185,46335254,2,0,1,0
size_tiered,2,70,7,1078191,2,0.042993000000000003,0.011359999887645245,739520,25143680,320,2,80,7,112,16255102669321986777,1,0.000233,46335254,7,0,1,0
size_tiered,2,70,8,1078191,2,0.042347999999999997,0.010847999714314938,762094,25911196,274,2,80,1,16,15311275680455022801,1,0.00036900000000000002,46335254,1,0,1,0
size_tiered,2,70,9,1078191,2,0.042574000000000001,0.011103999800980091,745401,25343634,327,2,80,1,16,15642014802567948599,1,0.000165,46335254,1,0,1,0
size_tiered,2,70,10,1078191,2,0.041978000000000001,0.010816000401973724,723577,24601618,391,2,80,1,16,11426800160656088415,1,0.00033199999999999999,46335254,1,0,1,0
size_tiered,2,70,11,1078191,2,0.042020000000000002,0.010816000401973724,691683,23517222,285,2,80,1,16,110689257886196643,1,0.00018599999999999999,46335254,1,0,1,0
size_tiered,2,70,12,1078191,2,0.042222999999999997,0.011008000001311302,652987,22201558,325,2,80,2,32,1140235132895068918,1,0.00037500000000000001,46335254,2,0,1,0
size_tiered,2,70,13,1078191,2,0.042575000000000002,0.010400000028312206,586532,19942088,220,2,80,1,16,8144193273189773108,1,0.00018699999999999999,46335254,1,0,1,0
size_tiered,2,70,14,1078191,2,0.041773999999999999,0.010591999627649784,487364,16570376,316,2,80,5,80,8712610575545161090,1,0.00019100000000000001,46335254,5,0,1,0
size_tiered,2,70,15,1078191,2,0.038109999999999998,0.0072320001199841499,328,11152,184,2,80,1,16,14114472362983462821,1,0.00020000000000000001,46335254,1,0,1,0
size_tiered,2,70,16,1078191,2,0.038117999999999999,0.007007999811321497,1541,52394,251,2,80,1,16,10573732391258072665,1,0.000553,46335254,1,0,1,1
size_tiered,2,70,17,1078191,2,0.038162000000000001,0.0063040000386536121,34781,1182554,291,2,80,9,144,9709853802702287995,1,0.00027500000000000002,46335254,9,0,1,1
size_tiered,2,70,18,1078191,2,0.037663000000000002,0.0065279998816549778,1541,52394,251,2,80,1,16,15898063525803574733,1,0.000252,46335254,1,0,1,2
size_tiered,2,70,19,1078191,2,0.041654999999999998,0.0089279999956488609,580,19720,188,2,80,1,16,4815691392151912697,1,0.00020599999999999999,46335254,1,0,1,2
size_tiered,2,70,20,1078191,2,0.033022999999999997,0.0068479999899864197,436,14824,76,1,40,0,0,1469598103934665603,1,0.00032299999999999999,46335254,0,0,1,3
size_tiered,2,70,21,1078191,2,0.047330999999999998,0.0075840000063180923,52216,1775344,264,2,80,40,640,9303416941744276336,1,0.00049399999999999997,46335254,40,0,1,3
size_tiered,2,70,22,1078191,2,0.028892999999999999,0.0065600001253187656,5618,191012,270,2,80,0,0,1469598103934665603,1,0.000176,46335254,0,0,1,4
size_tiered,2,70,23,1078191,2,0.028819000000000001,0.0064320000819861889,1204,40936,76,2,80,0,0,1469598103934665603,1,0.000192,46335254,0,0,1,4
size_tiered,2,70,24,1078191,2,0.028868000000000001,0.0062079997733235359,1541,52394,251,2,80,0,0,1469598103934665603,1,0.00036099999999999999,46335254,0,0,1,5
size_tiered,2,70,25,1078191,2,0.028833000000000001,0.007007999811321497,31715,1078310,285,2,80,0,0,1469598103934665603,1,0.00026800000000000001,46335254,0,0,1,5
size_tiered,2,70,26,1078191,2,0.028683,0.0064639998599886894,436,14824,76,1,40,0,0,1469598103934665603,1,0.00024899999999999998,46335254,0,0,1,6
size_tiered,2,70,27,1078191,2,0.033626999999999997,0.011103999800980091,653226,22209684,342,2,80,0,0,1469598103934665603,1,0.00018799999999999999,46335254,0,0,1,6
size_tiered,2,70,28,1078191,2,0.033979000000000002,0.010304000228643417,751386,25547124,230,2,80,0,0,1469598103934665603,1,0.000261,46335254,0,0,1,6
size_tiered,2,70,29,1078191,2,0.041730999999999997,0.010528000071644783,652987,22201558,325,2,80,1,16,17681133477056478587,1,0.00029300000000000002,46335254,1,0,1,6
size_tiered,2,70,30,1078191,2,0.033318,0.0089279999956488609,434233,14763922,199,2,80,0,0,1469598103934665603,1,0.000163,46335254,0,0,1,6
size_tiered,2,70,31,1078191,2,0.03771,0.0067199999466538429,31715,1078310,285,2,80,4,64,17939493323410341816,1,0.00021000000000000001,46335254,4,0,1,6
size_tiered,2,80,0,1078191,2,0.037574999999999997,0.0071359998546540737,178,6052,78,1,40,1,16,9590926921243046940,1,0.00030299999999999999,46335254,1,0,1,0
size_tiered,2,80,1,1078191,2,0.039372999999999998,0.0082879997789859772,116070,3946380,410,2,80,1,16,236623074773584124,1,0.00032000000000000003,46335254,1,0,1,0
size_tiered,2,80,2,1078191,2,0.039836000000000003,0.0087679997086524963,194448,6611232,368,2,80,1,16,16482413140649058011,1,0.00031,46335254,1,0,1,0
size_tiered,2,80,3,1078191,2,0.039531999999999998,0.0084480000659823418,262892,8938328,276,2,80,1,16,9968587167645841113,1,0.00029100000000000003,46335254,1,0,1,0
size_tiered,2,80,4,1078191,2,0.11038000000000001,0.0042559998109936714,311634,10595556,430,2,80,2,32,584188552658846184,1,0.00032299999999999999,46335254,2,0,1,0
size_tiered,2,80,5,1078191,2,0.040006,0.008991999551653862,388384,13205056,224,2,80,1,16,5038559823257848905,1,0.00029300000000000002,46335254,1,0,1,0
size_tiered,2,80,6,1078191,2,0.039733999999999998,0.0086719999089837074,459668,15628712,108,2,80,1,16,11398467088110825269,1,0.00026699999999999998,46335254,1,0,1,0
size_tiered,2,80,7,1078191,2,0.042734000000000001,0.010560000315308571,501635,17055590,125,2,80,1,16,5820997903152764564,1,0.00031199999999999999,46335254,1,0,1,0
size_tiered,2,80,8,1078191,2,0.039819,0.0087999999523162842,526020,17884680,316,2,80,1,16,15311275680455022801,1,0.000495,46335254,1,0,1,0
size_tiered,2,80,9,1078191,2,0.039713999999999999,0.0087679997086524963,537960,18290640,152,2,80,1,16,15642014802567948599,1,0.00029500000000000001,46335254,1,0,1,0
size_tiered,2,80,10,1078191,2,0.041578999999999998,0.010591999627649784,546091,18567094,213,2,80,1,16,11426800160656088415,1,0.00032899999999999997,46335254,1,0,1,0
size_tiered,2,80,11,1078191,2,0.042220000000000001,0.0099520003423094749,525440,17864960,128,2,80,1,16,110689257886196643,1,0.00030800000000000001,46335254,1,0,1,0
size_tiered,2,80,12,1078191,2,0.040183000000000003,0.0090239997953176498,472799,16075166,289,2,80,1,16,4379004401049121654,1,0.00048999999999999998,46335254,1,0,1,0
size_tiered,2,80,13,1078191,2,0.040558999999999998,0.0092160003259778023,408960,13904640,384,2,80,1,16,8144193273189773108,1,0.00044900000000000002,46335254,1,0,1,0
size_tiered,2,80,14,1078191,2,0.040176000000000003,0.0087679997086524963,291071,9896414,257,2,80,2,32,11781894953073064141,1,0.00033599999999999998,46335254,2,0,1,0
size_tiered,2,80,15,1078191,2,0.037331999999999997,0.0069439997896552086,53,1802,459,2,80,1,16,14114472362983462821,1,0.00039599999999999998,46335254,1,0,1,0
size_tiered,2,80,16,1078191,2,0.037347999999999999,0.0065279998816549778,819,27846,461,2,80,1,16,10573732391258072665,1,0.00047600000000000002,46335254,1,0,1,1
size_tiered,2,80,17,1078191,2,0.037450999999999998,0.0067839999683201313,13544,460496,280,2,80,4,64,2443031899992262227,1,0.00054000000000000001,46335254,4,0,1,1
size_tiered,2,80,18,1078191,2,0.037723,0.0064960001036524773,819,27846,461,2,80,1,16,15898063525803574733,1,0.000348,46335254,1,0,1,2
